# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000234193    2  223772105  223819081     43       6  682165     -0.72666    5.5511e-16     -0.72666
ENSG00000265621    2  223787312  223832401     48      10  682364      -1.3268    4.4409e-16      -1.3268
ENSG00000243125    2  224103219  224148512     22       6  681011      -1.8074    4.4409e-16      -1.8074
ENSG00000233299    2  224252985  224298264     43       8  677780     -0.75796    5.5511e-16     -0.75796
ENSG00000231189    2  224328491  224379329     60       8  683993     -0.73916    5.5511e-16     -0.73916
ENSG00000235610    2  224335194  224385651     56       9  685793     -0.76639    5.5511e-16     -0.76639
ENSG00000226539    2  224534338  224580055     30       5  673037      -1.6922    4.4409e-16      -1.6922
ENSG00000228802    2  224820418  224867423     68      13  674562     -0.79946    5.5511e-16     -0.79946
ENSG00000224826    2  224999381  225046254     43       7  690084       1.3452    4.4409e-16       1.3452
ENSG00000211987    2  225094179  225139273     33       5  670938       1.2516    4.4409e-16       1.2516
ENSG00000228681    2  225124647  225170470     45       7  689732       1.4887    4.4409e-16       1.4887
ENSG00000228446    2  225354104  225399817     53       5  688802      0.54602    5.5511e-16      0.54602
ENSG00000263828    2  225865178  225910257     50       5  689308       1.6154    4.4409e-16       1.6154
ENSG00000232784    2  226229426  226275304     31       6  687561     -0.65932    5.5511e-16     -0.65932
ENSG00000228206    2  226527970  226573255     38       5  689255        1.611    4.4409e-16        1.611
ENSG00000273301    2  226528230  226578370     40       5  691829       1.6133    4.4409e-16       1.6133
ENSG00000230621    2  226847697  226892913     53       5  691003      -1.4334    4.4409e-16      -1.4334
ENSG00000235070    2  227034760  227085087     24       3  764635      0.68622    5.5511e-16      0.68622
ENSG00000263363    2  227513426  227558509     56      10  680557     -0.20421    5.2736e-16     -0.20421
ENSG00000272622    2  227629862  227685745     41       7  680803       2.1875    4.4409e-16       2.1875
ENSG00000261379    2  227633752  227679777     35       6  680314       2.3176    4.4409e-16       2.3176
ENSG00000221608    2  227953959  227999074     39       9  649238      0.10847    5.2736e-16      0.10847
ENSG00000236432    2  228075768  228224917    169      27  679834      -1.2379    4.4409e-16      -1.2379
ENSG00000266382    2  228301848  228346903     16       3  683933      -1.4336    4.4409e-16      -1.4336
ENSG00000236116    2  228471714  228517506     84      14  678112     -0.97874    5.5511e-16     -0.97874
ENSG00000250599    2  228487685  228548322     79      15  673253     -0.98342    5.5511e-16     -0.98342
ENSG00000252346    2  228617768  228662868     47       9  674959      -1.3908    4.4409e-16      -1.3908
ENSG00000229172    2  228631556  228679421     53      10  672942      -1.5899    4.4409e-16      -1.5899
ENSG00000226718    2  228633226  228678451     51       9  672840      -1.5228    4.4409e-16      -1.5228
ENSG00000183514    2  228724799  228770360     64       6  685752       -2.875    4.4409e-16       -2.875
ENSG00000200281    2  228999459  229044565     50       4  679508       6.0749    8.8818e-16       6.0749
ENSG00000203387    2  229206836  229252931     44      10  684029       1.2601    4.4409e-16       1.2601
ENSG00000232023    2  229337977  229511111    136      14  674904      -1.8683    4.4409e-16      -1.8683
ENSG00000228226    2  229538253  229584296     21       4  687755     -0.90871    5.5511e-16     -0.90871
ENSG00000237322    2  229583040  229628502     29       7  679016     -0.91818    5.5511e-16     -0.91818
ENSG00000226297    2  229833602  229879116     46       9  670240     0.059765    5.2736e-16     0.059765
ENSG00000253006    2  230091056  230136325     45       7  686762    0.0036611    5.2432e-16    0.0036611
ENSG00000238782    2  230435954  230481015     58       7  678375      0.75534    5.5511e-16      0.75534
ENSG00000235993    2  230531510  230576864     32       5  693817       5.0591    8.8818e-16       5.0591
ENSG00000222344    2  230724062  230769169     20       4  691158       5.5192    8.8818e-16       5.5192
ENSG00000231534    2  230772444  230819853     14       3  693307       4.4676    8.8818e-16       4.4676
ENSG00000252333    2  230792530  230837598     13       3  690078       6.1026    8.8818e-16       6.1026
ENSG00000206725    2  230803031  230848137     12       3  698660       6.2008    8.8818e-16       6.2008
ENSG00000199400    2  230912945  230958040     34       9  683274     -0.45998     4.996e-16     -0.45998
ENSG00000225963    2  230955026  231048939    157      20  682060    -0.048313    5.2736e-16    -0.048313
ENSG00000243650    2  231336816  231382099     43       9  678934      -1.7401    4.4409e-16      -1.7401
ENSG00000250011    2  231344738  231390353     33       6  686173      -1.3876    4.4409e-16      -1.3876
ENSG00000235419    2  231375309  231479721    123      17  681934      -2.2442    4.4409e-16      -2.2442
ENSG00000199791    2  231416836  231461942     74       8  681063      -2.2372    4.4409e-16      -2.2372
ENSG00000183022    2  231427882  231473524     47       6  682853      -2.0345    4.4409e-16      -2.0345
ENSG00000226125    2  231545636  231600244     39      11  669518       0.7434    5.5511e-16       0.7434
ENSG00000237758    2  231579858  231625118     18       3  686491      -2.4176    4.4409e-16      -2.4176
ENSG00000201044    2  231581856  231626962     18       3  686491      -2.4176    4.4409e-16      -2.4176
ENSG00000270891    2  231666624  231712100     16       5  682198      -2.1435    4.4409e-16      -2.1435
ENSG00000232520    2  231716215  231771806     42      11  675631      -1.4392    4.4409e-16      -1.4392
ENSG00000230385    2  231738567  231784817     40       7  680905        -2.41    4.4409e-16        -2.41
ENSG00000235013    2  231787308  231832665     39       8  666670     -0.59908    5.5511e-16     -0.59908
ENSG00000238062    2  231839083  231895747     58       8  677065      -3.6338    4.4409e-16      -3.6338
ENSG00000261829    2  231881755  231927352     20       6  694288      -3.7631    4.4409e-16      -3.7631
ENSG00000201574    2  231963176  232008344     15       3  690427      -1.0612    4.4409e-16      -1.0612
ENSG00000237039    2  232085810  232131019     26       4  681056      -1.3494    4.4409e-16      -1.3494
ENSG00000263641    2  232192419  232237504     28       5  675151      0.75612    5.5511e-16      0.75612
ENSG00000224376    2  232218687  232269702     18       5  688158      -0.1447    5.2736e-16      -0.1447
ENSG00000172799    2  232288634  232334137     27       8  683800       2.4546    4.4409e-16       2.4546
ENSG00000230047    2  232291812  232337132     20       6  677391       2.3182    4.4409e-16       2.3182
ENSG00000206885    2  232310511  232355647     20       5  676675       2.2828    4.4409e-16       2.2828
ENSG00000207280    2  232311155  232356234     20       5  676675       2.2828    4.4409e-16       2.2828
ENSG00000202400    2  232315082  232360151     22       5  678671       2.0037    4.4409e-16       2.0037
ENSG00000263774    2  232344915  232390000     27       5  693214       1.3075    4.4409e-16       1.3075
ENSG00000223198    2  232356701  232401912     32       7  679518       1.2451    4.4409e-16       1.2451
ENSG00000181798    2  232363137  232414050     41       6  675334      0.82415    5.5511e-16      0.82415
ENSG00000231494    2  232389614  232435075     39       6  676705      0.51687    5.5511e-16      0.51687
ENSG00000228884    2  232415575  232461038     31       7  687538      0.66698    5.5511e-16      0.66698
ENSG00000239202    2  232500711  232545984      6       2  649098     -0.40245     4.996e-16     -0.40245
ENSG00000261096    2  232639556  232687062     18       4  679964       2.8461    4.4409e-16       2.8461
ENSG00000237641    2  232644191  232689597     16       4  678676       2.8872    4.4409e-16       2.8872
ENSG00000260622    2  232665058  232710554      3       2  687149       2.0259    4.4409e-16       2.0259
ENSG00000222246    2  232746952  232792008     26       7  659819       2.9834    4.4409e-16       2.9834
ENSG00000227033    2  232833198  232915430     53       8  695847       1.3549    4.4409e-16       1.3549
ENSG00000207626    2  233002363  233047457     28       6  689757       1.3598    4.4409e-16       1.3598
ENSG00000251485    2  233172826  233218613     32       4  690372       1.0122    4.4409e-16       1.0122
ENSG00000230122    2  233204464  233251019     26       7  687673       1.5194    4.4409e-16       1.5194
ENSG00000224516    2  233234345  233281384     18       4  683780      0.65206    5.5511e-16      0.65206
ENSG00000244280    2  233240460  233287167     17       4  679791      0.43165     4.996e-16      0.43165
ENSG00000204121    2  233270528  233319526     24       4  688267      0.36356     4.996e-16      0.36356
ENSG00000223788    2  233271744  233322128     25       5  688196      0.28525     4.996e-16      0.28525
ENSG00000237087    2  233275371  233321171     24       5  688149      0.35039     4.996e-16      0.35039
ENSG00000266620    2  233405184  233450283     27       3  688033      -1.6779    4.4409e-16      -1.6779
ENSG00000237126    2  233435658  233511681     26       6  682680      -1.6327    4.4409e-16      -1.6327
ENSG00000244384    2  233479559  233524845     26       5  682452     -0.84331    5.5511e-16     -0.84331
ENSG00000213055    2  233584233  233629908     28       4  693101      0.15941    5.2736e-16      0.15941
ENSG00000252452    2  233612375  233657476     38       5  691598     0.087189    5.2736e-16     0.087189
ENSG00000241409    2  233614856  233667659     38       6  692881     0.079888    5.2736e-16     0.079888
ENSG00000263941    2  234078845  234124121     40      11  661381       1.2307    4.4409e-16       1.2307
ENSG00000252010    2  234149373  234194648     42       4  694889      -1.9927    4.4409e-16      -1.9927
ENSG00000251791    2  234162322  234207586     49       5  689883       -1.795    4.4409e-16       -1.795
ENSG00000243637    2  234228220  234311045     55       9  693105      -2.9668    4.4409e-16      -2.9668
ENSG00000259793    2  234249778  234297062     30       6  693816      -3.2824    4.4409e-16      -3.2824
ENSG00000271639    2  234419128  234465678     46       2  681299      -1.1081    4.4409e-16      -1.1081
ENSG00000228949    2  234459085  234504937     21       4  669900      -1.7769    4.4409e-16      -1.7769
ENSG00000227846    2  234477199  234523047     55      12  676523      -3.1589    4.4409e-16      -3.1589
ENSG00000234143    2  234521572  234567672     51      10  674263       -2.728    4.4409e-16       -2.728
ENSG00000224814    2  234592080  234652345    128      11  690526      -3.2367    4.4409e-16      -3.2367
ENSG00000248114    2  234612598  234660603     93       8  689782      -3.6364    4.4409e-16      -3.6364
ENSG00000233445    2  234620168  234665711     97       9  689706      -3.6528    4.4409e-16      -3.6528
ENSG00000228445    2  234620860  234666725     99       9  689774      -3.6285    4.4409e-16      -3.6285
ENSG00000248705    2  234624263  234672302     93       9  690645      -3.4972    4.4409e-16      -3.4972
ENSG00000227802    2  234641396  234687661     89      13  691859       -2.765    4.4409e-16       -2.765
ENSG00000178836    2  234652951  234698991     98      16  682312      -2.3384    4.4409e-16      -2.3384
ENSG00000224287    2  234764083  234812090    110       8  690008      -2.0582    4.4409e-16      -2.0582
ENSG00000237581    2  234844790  234899079     88      16  677401      -1.8544    4.4409e-16      -1.8544
ENSG00000226442    2  234982725  235028125     57      11  683129      -3.2648    4.4409e-16      -3.2648
ENSG00000261298    2  235096482  235143158     34       6  681712       -2.511    4.4409e-16       -2.511
ENSG00000237784    2  235203127  235248482     55      10  687836      -3.0941    4.4409e-16      -3.0941
ENSG00000228162    2  235311972  235380771     69      13  685400      -1.5623    4.4409e-16      -1.5623
