Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0031279~regulation of cyclase activity,12,0.720288115,0.018762775,"ENSG00000128310, ENSG00000149295, ENSG00000151067, ENSG00000169676, ENSG00000166573, ENSG00000171509, ENSG00000164082, ENSG00000121905, ENSG00000139292, ENSG00000112186, ENSG00000184845, ENSG00000056291",1168,67,14326,2.196790022,1,0.360897771,0.352051305
GOTERM_BP_FAT,GO:0060086~circadian temperature homeostasis,3,0.180072029,0.01881311,"ENSG00000120738, ENSG00000141655, ENSG00000126368",1168,3,14326,12.26541096,1,0.360897771,0.352051305
GOTERM_BP_FAT,GO:0048252~lauric acid metabolic process,3,0.180072029,0.01881311,"ENSG00000187048, ENSG00000162365, ENSG00000186160",1168,3,14326,12.26541096,1,0.360897771,0.352051305
GOTERM_BP_FAT,GO:0016358~dendrite development,28,1.680672269,0.018834412,"ENSG00000107954, ENSG00000132535, ENSG00000138814, ENSG00000137825, ENSG00000071051, ENSG00000066248, ENSG00000116106, ENSG00000175866, ENSG00000162374, ENSG00000119866, ENSG00000165323, ENSG00000153707, ENSG00000161681, ENSG00000151208, ENSG00000134072, ENSG00000137261, ENSG00000058404, ENSG00000002746, ENSG00000153266, ENSG00000204060, ENSG00000188906, ENSG00000198576, ENSG00000006740, ENSG00000144711, ENSG00000008086, ENSG00000139174, ENSG00000070808, ENSG00000053108",1168,218,14326,1.575373885,1,0.360897771,0.352051305
GOTERM_BP_FAT,GO:0030900~forebrain development,43,2.581032413,0.019104446,"ENSG00000149295, ENSG00000154146, ENSG00000185924, ENSG00000106689, ENSG00000177301, ENSG00000133424, ENSG00000128573, ENSG00000075213, ENSG00000149571, ENSG00000114861, ENSG00000152784, ENSG00000175426, ENSG00000162374, ENSG00000128918, ENSG00000077092, ENSG00000165186, ENSG00000040608, ENSG00000184845, ENSG00000135638, ENSG00000105245, ENSG00000153266, ENSG00000075702, ENSG00000188906, ENSG00000070031, ENSG00000092445, ENSG00000131759, ENSG00000171450, ENSG00000112658, ENSG00000138623, ENSG00000070193, ENSG00000205476, ENSG00000157168, ENSG00000112137, ENSG00000111262, ENSG00000114554, ENSG00000139352, ENSG00000116254, ENSG00000143869, ENSG00000163394, ENSG00000142319, ENSG00000145242, ENSG00000180616, ENSG00000184613",1168,372,14326,1.417775998,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0007623~circadian rhythm,23,1.380552221,0.019108223,"ENSG00000149295, ENSG00000179774, ENSG00000177301, ENSG00000132326, ENSG00000101292, ENSG00000108557, ENSG00000179388, ENSG00000104856, ENSG00000105516, ENSG00000120738, ENSG00000170485, ENSG00000152413, ENSG00000133794, ENSG00000119138, ENSG00000250685, ENSG00000163485, ENSG00000029153, ENSG00000189143, ENSG00000141655, ENSG00000184611, ENSG00000126368, ENSG00000125510, ENSG00000155090",1168,169,14326,1.669257113,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0021895~cerebral cortex neuron differentiation,7,0.420168067,0.019325158,"ENSG00000135638, ENSG00000149295, ENSG00000153266, ENSG00000139352, ENSG00000116254, ENSG00000162374, ENSG00000184845",1168,27,14326,3.17992136,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0007214~gamma-aminobutyric acid signaling pathway,7,0.420168067,0.019325158,"ENSG00000122733, ENSG00000113327, ENSG00000186297, ENSG00000182256, ENSG00000182389, ENSG00000154822, ENSG00000166206",1168,27,14326,3.17992136,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0019725~cellular homeostasis,89,5.342136855,0.019396021,"ENSG00000149295, ENSG00000089060, ENSG00000133424, ENSG00000132535, ENSG00000110148, ENSG00000140519, ENSG00000158445, ENSG00000134830, ENSG00000198626, ENSG00000060558, ENSG00000138435, ENSG00000163485, ENSG00000162551, ENSG00000142185, ENSG00000100346, ENSG00000255346, ENSG00000183454, ENSG00000109670, ENSG00000086991, ENSG00000102001, ENSG00000145335, ENSG00000176884, ENSG00000197561, ENSG00000141837, ENSG00000118160, ENSG00000132749, ENSG00000150995, ENSG00000081248, ENSG00000129170, ENSG00000112038, ENSG00000135898, ENSG00000171873, ENSG00000132386, ENSG00000154118, ENSG00000169676, ENSG00000102879, ENSG00000086300, ENSG00000100379, ENSG00000168748, ENSG00000184613, ENSG00000178752, ENSG00000104369, ENSG00000146360, ENSG00000138814, ENSG00000197594, ENSG00000198049, ENSG00000075673, ENSG00000198722, ENSG00000008710, ENSG00000171246, ENSG00000006210, ENSG00000166573, ENSG00000187672, ENSG00000139780, ENSG00000102468, ENSG00000147378, ENSG00000129749, ENSG00000182389, ENSG00000062282, ENSG00000072954, ENSG00000184845, ENSG00000104044, ENSG00000185518, ENSG00000152154, ENSG00000151067, ENSG00000090020, ENSG00000188906, ENSG00000181773, ENSG00000156113, ENSG00000070031, ENSG00000092445, ENSG00000154096, ENSG00000112658, ENSG00000204882, ENSG00000163032, ENSG00000145349, ENSG00000119714, ENSG00000101405, ENSG00000185002, ENSG00000100678, ENSG00000157087, ENSG00000036828, ENSG00000143162, ENSG00000054356, ENSG00000101200, ENSG00000166501, ENSG00000126368, ENSG00000125510, ENSG00000127533",1168,872,14326,1.251859605,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0032526~response to retinoic acid,16,0.960384154,0.019451411,"ENSG00000143171, ENSG00000131759, ENSG00000179046, ENSG00000198963, ENSG00000044524, ENSG00000112655, ENSG00000064545, ENSG00000132386, ENSG00000003137, ENSG00000139352, ENSG00000162670, ENSG00000128918, ENSG00000165272, ENSG00000101405, ENSG00000088992, ENSG00000078725",1168,103,14326,1.905306557,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0045860~positive regulation of protein kinase activity,36,2.160864346,0.019488875,"ENSG00000149295, ENSG00000107954, ENSG00000132535, ENSG00000112964, ENSG00000172575, ENSG00000134398, ENSG00000137801, ENSG00000116106, ENSG00000133048, ENSG00000008710, ENSG00000138798, ENSG00000163485, ENSG00000134072, ENSG00000174808, ENSG00000100721, ENSG00000102468, ENSG00000109670, ENSG00000086991, ENSG00000187116, ENSG00000141655, ENSG00000237693, ENSG00000145335, ENSG00000135439, ENSG00000188906, ENSG00000197561, ENSG00000118160, ENSG00000110931, ENSG00000106617, ENSG00000120738, ENSG00000157168, ENSG00000157368, ENSG00000004660, ENSG00000163491, ENSG00000149269, ENSG00000092853, ENSG00000166886",1168,300,14326,1.471849315,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0030003~cellular cation homeostasis,67,4.021608643,0.019506252,"ENSG00000149295, ENSG00000089060, ENSG00000132535, ENSG00000110148, ENSG00000134830, ENSG00000198626, ENSG00000060558, ENSG00000163485, ENSG00000142185, ENSG00000100346, ENSG00000255346, ENSG00000183454, ENSG00000102001, ENSG00000145335, ENSG00000176884, ENSG00000197561, ENSG00000141837, ENSG00000118160, ENSG00000132749, ENSG00000150995, ENSG00000081248, ENSG00000129170, ENSG00000112038, ENSG00000135898, ENSG00000171873, ENSG00000154118, ENSG00000169676, ENSG00000102879, ENSG00000100379, ENSG00000168748, ENSG00000178752, ENSG00000104369, ENSG00000146360, ENSG00000138814, ENSG00000198049, ENSG00000075673, ENSG00000008710, ENSG00000006210, ENSG00000166573, ENSG00000187672, ENSG00000139780, ENSG00000102468, ENSG00000147378, ENSG00000129749, ENSG00000182389, ENSG00000072954, ENSG00000184845, ENSG00000104044, ENSG00000185518, ENSG00000152154, ENSG00000151067, ENSG00000090020, ENSG00000188906, ENSG00000181773, ENSG00000156113, ENSG00000154096, ENSG00000204882, ENSG00000145349, ENSG00000101405, ENSG00000100678, ENSG00000157087, ENSG00000036828, ENSG00000143162, ENSG00000101200, ENSG00000166501, ENSG00000125510, ENSG00000127533",1168,629,14326,1.306490515,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:1900372~negative regulation of purine nucleotide biosynthetic process,6,0.360144058,0.019623098,"ENSG00000128310, ENSG00000149295, ENSG00000166573, ENSG00000164082, ENSG00000121905, ENSG00000153823",1168,20,14326,3.679623288,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0007617~mating behavior,6,0.360144058,0.019623098,"ENSG00000068024, ENSG00000169676, ENSG00000101405, ENSG00000151090, ENSG00000101200, ENSG00000184845",1168,20,14326,3.679623288,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0032303~regulation of icosanoid secretion,6,0.360144058,0.019623098,"ENSG00000187048, ENSG00000101405, ENSG00000198049, ENSG00000186115, ENSG00000141655, ENSG00000162365",1168,20,14326,3.679623288,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0030809~negative regulation of nucleotide biosynthetic process,6,0.360144058,0.019623098,"ENSG00000128310, ENSG00000149295, ENSG00000166573, ENSG00000164082, ENSG00000121905, ENSG00000153823",1168,20,14326,3.679623288,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0072583~clathrin-dependent endocytosis,15,0.900360144,0.019628549,"ENSG00000074317, ENSG00000188906, ENSG00000129990, ENSG00000041353, ENSG00000220205, ENSG00000106976, ENSG00000104888, ENSG00000173267, ENSG00000067715, ENSG00000011347, ENSG00000186111, ENSG00000107295, ENSG00000102003, ENSG00000106089, ENSG00000145335",1168,94,14326,1.95724643,1,0.364159979,0.355233548
GOTERM_BP_FAT,GO:0045597~positive regulation of cell differentiation,96,5.762304922,0.020468544,"ENSG00000149295, ENSG00000130477, ENSG00000213023, ENSG00000112964, ENSG00000130558, ENSG00000137825, ENSG00000179388, ENSG00000075213, ENSG00000244405, ENSG00000198742, ENSG00000067715, ENSG00000115598, ENSG00000175866, ENSG00000162670, ENSG00000153707, ENSG00000151208, ENSG00000160097, ENSG00000102802, ENSG00000141052, ENSG00000174808, ENSG00000134072, ENSG00000149256, ENSG00000058404, ENSG00000162878, ENSG00000122691, ENSG00000155090, ENSG00000184349, ENSG00000153266, ENSG00000075702, ENSG00000204060, ENSG00000111344, ENSG00000109906, ENSG00000129170, ENSG00000112038, ENSG00000171236, ENSG00000132386, ENSG00000133794, ENSG00000175707, ENSG00000008086, ENSG00000143869, ENSG00000185386, ENSG00000166407, ENSG00000163536, ENSG00000144550, ENSG00000182035, ENSG00000091129, ENSG00000078725, ENSG00000125850, ENSG00000177189, ENSG00000107954, ENSG00000138814, ENSG00000218336, ENSG00000172575, ENSG00000004399, ENSG00000116106, ENSG00000134256, ENSG00000162374, ENSG00000119866, ENSG00000006210, ENSG00000161681, ENSG00000084674, ENSG00000079841, ENSG00000121989, ENSG00000100884, ENSG00000161048, ENSG00000102468, ENSG00000183036, ENSG00000088992, ENSG00000125266, ENSG00000120332, ENSG00000184845, ENSG00000124772, ENSG00000103034, ENSG00000105245, ENSG00000158856, ENSG00000179774, ENSG00000172260, ENSG00000131759, ENSG00000106538, ENSG00000112658, ENSG00000138623, ENSG00000044524, ENSG00000112655, ENSG00000157168, ENSG00000170961, ENSG00000157368, ENSG00000171532, ENSG00000114554, ENSG00000003137, ENSG00000139352, ENSG00000144857, ENSG00000119714, ENSG00000134460, ENSG00000164362, ENSG00000090534, ENSG00000165973",1168,951,14326,1.23814874,1,0.378817841,0.369532111
GOTERM_BP_FAT,GO:0042417~dopamine metabolic process,8,0.480192077,0.02085987,"ENSG00000149295, ENSG00000074317, ENSG00000069535, ENSG00000142319, ENSG00000123454, ENSG00000183454, ENSG00000184845, ENSG00000145335",1168,35,14326,2.803522505,1,0.384186148,0.374768828
GOTERM_BP_FAT,GO:0007616~long-term memory,8,0.480192077,0.02085987,"ENSG00000149295, ENSG00000161681, ENSG00000058335, ENSG00000198576, ENSG00000132639, ENSG00000165186, ENSG00000112658, ENSG00000174576",1168,35,14326,2.803522505,1,0.384186148,0.374768828
GOTERM_BP_FAT,GO:0090257~regulation of muscle system process,28,1.680672269,0.020963534,"ENSG00000130598, ENSG00000068024, ENSG00000134755, ENSG00000138814, ENSG00000156804, ENSG00000114861, ENSG00000198626, ENSG00000163485, ENSG00000100604, ENSG00000141052, ENSG00000117152, ENSG00000058404, ENSG00000072954, ENSG00000146147, ENSG00000013016, ENSG00000151067, ENSG00000090020, ENSG00000156113, ENSG00000112658, ENSG00000081248, ENSG00000181072, ENSG00000111262, ENSG00000145349, ENSG00000198929, ENSG00000101405, ENSG00000100678, ENSG00000180616, ENSG00000123358",1168,220,14326,1.561052304,1,0.385160519,0.375719315
GOTERM_BP_FAT,GO:0006937~regulation of muscle contraction,22,1.320528211,0.021256437,"ENSG00000130598, ENSG00000134755, ENSG00000151067, ENSG00000090020, ENSG00000068024, ENSG00000156113, ENSG00000112658, ENSG00000081248, ENSG00000181072, ENSG00000198626, ENSG00000111262, ENSG00000145349, ENSG00000163485, ENSG00000100604, ENSG00000198929, ENSG00000141052, ENSG00000101405, ENSG00000100678, ENSG00000180616, ENSG00000123358, ENSG00000072954, ENSG00000013016",1168,161,14326,1.676018889,1,0.389199984,0.379659763
GOTERM_BP_FAT,GO:0008344~adult locomotory behavior,13,0.780312125,0.021285977,"ENSG00000149295, ENSG00000109738, ENSG00000153902, ENSG00000159224, ENSG00000116106, ENSG00000173267, ENSG00000160460, ENSG00000063015, ENSG00000184564, ENSG00000182389, ENSG00000184845, ENSG00000162105, ENSG00000145335",1168,77,14326,2.070783668,1,0.389199984,0.379659763
GOTERM_BP_FAT,GO:0019953~sexual reproduction,83,4.981992797,0.02135749,"ENSG00000155530, ENSG00000145491, ENSG00000065970, ENSG00000244405, ENSG00000143194, ENSG00000205085, ENSG00000136854, ENSG00000118156, ENSG00000125207, ENSG00000159374, ENSG00000166352, ENSG00000163249, ENSG00000151090, ENSG00000255346, ENSG00000077327, ENSG00000132749, ENSG00000137875, ENSG00000173213, ENSG00000109906, ENSG00000067646, ENSG00000133794, ENSG00000169676, ENSG00000160460, ENSG00000182791, ENSG00000186710, ENSG00000071539, ENSG00000219435, ENSG00000160188, ENSG00000144671, ENSG00000182035, ENSG00000180616, ENSG00000090512, ENSG00000146453, ENSG00000139292, ENSG00000183644, ENSG00000167139, ENSG00000184613, ENSG00000104892, ENSG00000068024, ENSG00000107954, ENSG00000110203, ENSG00000179168, ENSG00000109738, ENSG00000173389, ENSG00000198765, ENSG00000139549, ENSG00000198722, ENSG00000133962, ENSG00000084674, ENSG00000079841, ENSG00000121989, ENSG00000182264, ENSG00000182583, ENSG00000165209, ENSG00000187556, ENSG00000140623, ENSG00000142920, ENSG00000165643, ENSG00000184845, ENSG00000104044, ENSG00000103310, ENSG00000183833, ENSG00000099715, ENSG00000188906, ENSG00000181378, ENSG00000161609, ENSG00000092445, ENSG00000131759, ENSG00000073146, ENSG00000213714, ENSG00000134588, ENSG00000003137, ENSG00000130783, ENSG00000116254, ENSG00000112053, ENSG00000162782, ENSG00000141384, ENSG00000057468, ENSG00000101405, ENSG00000118308, ENSG00000101489, ENSG00000147202, ENSG00000101200",1168,808,14326,1.259937017,1,0.389568837,0.380019575
GOTERM_BP_FAT,GO:0022600~digestive system process,14,0.840336134,0.021446729,"ENSG00000113749, ENSG00000070031, ENSG00000110148, ENSG00000138814, ENSG00000166391, ENSG00000070193, ENSG00000111684, ENSG00000164270, ENSG00000101405, ENSG00000086300, ENSG00000101842, ENSG00000015520, ENSG00000168539, ENSG00000125510",1168,86,14326,1.996694807,1,0.389864719,0.380308203
GOTERM_BP_FAT,GO:0033674~positive regulation of kinase activity,43,2.581032413,0.02147647,"ENSG00000149295, ENSG00000107954, ENSG00000132535, ENSG00000112964, ENSG00000105976, ENSG00000172575, ENSG00000134398, ENSG00000137801, ENSG00000116106, ENSG00000133048, ENSG00000008710, ENSG00000149091, ENSG00000138798, ENSG00000163485, ENSG00000134072, ENSG00000174808, ENSG00000100721, ENSG00000102468, ENSG00000109670, ENSG00000086991, ENSG00000187116, ENSG00000141655, ENSG00000237693, ENSG00000106123, ENSG00000145335, ENSG00000135439, ENSG00000188906, ENSG00000197561, ENSG00000092445, ENSG00000118160, ENSG00000110931, ENSG00000106617, ENSG00000044524, ENSG00000120738, ENSG00000157168, ENSG00000157368, ENSG00000123836, ENSG00000004660, ENSG00000163491, ENSG00000145242, ENSG00000149269, ENSG00000092853, ENSG00000166886",1168,375,14326,1.40643379,1,0.389864719,0.380308203
GOTERM_BP_FAT,GO:0060180~female mating behavior,4,0.240096038,0.022113731,"ENSG00000169676, ENSG00000101405, ENSG00000151090, ENSG00000101200",1168,8,14326,6.132705479,1,0.395752339,0.386051504
GOTERM_BP_FAT,GO:0045924~regulation of female receptivity,4,0.240096038,0.022113731,"ENSG00000169676, ENSG00000101405, ENSG00000151090, ENSG00000101200",1168,8,14326,6.132705479,1,0.395752339,0.386051504
GOTERM_BP_FAT,GO:0007196~adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway,4,0.240096038,0.022113731,"ENSG00000196277, ENSG00000164082, ENSG00000179603, ENSG00000163873",1168,8,14326,6.132705479,1,0.395752339,0.386051504
GOTERM_BP_FAT,GO:0010807~regulation of synaptic vesicle priming,4,0.240096038,0.022113731,"ENSG00000105402, ENSG00000198722, ENSG00000106089, ENSG00000136854",1168,8,14326,6.132705479,1,0.395752339,0.386051504
GOTERM_BP_FAT,GO:0002476~antigen processing and presentation of endogenous peptide antigen via MHC class Ib,4,0.240096038,0.022113731,"ENSG00000131015, ENSG00000155918, ENSG00000131019, ENSG00000111981",1168,8,14326,6.132705479,1,0.395752339,0.386051504
GOTERM_BP_FAT,GO:0002118~aggressive behavior,4,0.240096038,0.022113731,"ENSG00000101405, ENSG00000176928, ENSG00000149571, ENSG00000101200",1168,8,14326,6.132705479,1,0.395752339,0.386051504
GOTERM_BP_FAT,GO:0003014~renal system process,17,1.020408163,0.022284657,"ENSG00000149295, ENSG00000156113, ENSG00000138814, ENSG00000196562, ENSG00000138315, ENSG00000170961, ENSG00000197901, ENSG00000163485, ENSG00000189143, ENSG00000165272, ENSG00000187048, ENSG00000101405, ENSG00000174808, ENSG00000186115, ENSG00000101200, ENSG00000162365, ENSG00000125510",1168,114,14326,1.829052511,1,0.397872893,0.388120078
GOTERM_BP_FAT,GO:0051050~positive regulation of transport,88,5.282112845,0.022353494,"ENSG00000149295, ENSG00000105514, ENSG00000064687, ENSG00000158445, ENSG00000067715, ENSG00000198626, ENSG00000136854, ENSG00000006116, ENSG00000175426, ENSG00000138798, ENSG00000139722, ENSG00000163485, ENSG00000115194, ENSG00000142185, ENSG00000134072, ENSG00000137261, ENSG00000142748, ENSG00000100346, ENSG00000109670, ENSG00000106089, ENSG00000141655, ENSG00000168539, ENSG00000103056, ENSG00000145335, ENSG00000013016, ENSG00000198053, ENSG00000176884, ENSG00000041353, ENSG00000198576, ENSG00000104537, ENSG00000150995, ENSG00000111262, ENSG00000152413, ENSG00000081803, ENSG00000123836, ENSG00000198929, ENSG00000187048, ENSG00000143869, ENSG00000070808, ENSG00000184374, ENSG00000186115, ENSG00000162365, ENSG00000166402, ENSG00000148677, ENSG00000162763, ENSG00000178752, ENSG00000138814, ENSG00000132639, ENSG00000198049, ENSG00000198722, ENSG00000137486, ENSG00000081760, ENSG00000188089, ENSG00000006210, ENSG00000126759, ENSG00000166573, ENSG00000088992, ENSG00000187116, ENSG00000142920, ENSG00000184845, ENSG00000090020, ENSG00000188906, ENSG00000070031, ENSG00000220205, ENSG00000154096, ENSG00000171450, ENSG00000111684, ENSG00000139998, ENSG00000121905, ENSG00000159224, ENSG00000151025, ENSG00000163032, ENSG00000011347, ENSG00000185482, ENSG00000119714, ENSG00000101405, ENSG00000185002, ENSG00000054277, ENSG00000164362, ENSG00000128989, ENSG00000036828, ENSG00000101200, ENSG00000091428, ENSG00000099904, ENSG00000166501, ENSG00000120341, ENSG00000125510, ENSG00000127533",1168,865,14326,1.247810595,1,0.398165056,0.38840508
GOTERM_BP_FAT,GO:1900452~regulation of long term synaptic depression,5,0.300120048,0.0226183,"ENSG00000163485, ENSG00000198576, ENSG00000156395, ENSG00000124313, ENSG00000158445",1168,14,14326,4.380503914,1,0.400999198,0.39116975
