ID,Gene Name,Species
ENSG00000169126,outer dynein arm docking complex subunit 2(ODAD2),Homo sapiens
ENSG00000198003,outer dynein arm docking complex subunit 3(ODAD3),Homo sapiens
ENSG00000204815,outer dynein arm docking complex subunit 4(ODAD4),Homo sapiens
ENSG00000125850,ovo like zinc finger 2(OVOL2),Homo sapiens
ENSG00000105953,oxoglutarate dehydrogenase(OGDH),Homo sapiens
ENSG00000180914,oxytocin receptor(OXTR),Homo sapiens
ENSG00000101405,oxytocin/neurophysin I prepropeptide(OXT),Homo sapiens
ENSG00000149269,p21 (RAC1) activated kinase 1(PAK1),Homo sapiens
ENSG00000180370,p21 (RAC1) activated kinase 2(PAK2),Homo sapiens
ENSG00000077264,p21 (RAC1) activated kinase 3(PAK3),Homo sapiens
ENSG00000130669,p21 (RAC1) activated kinase 4(PAK4),Homo sapiens
ENSG00000137843,p21 (RAC1) activated kinase 6(PAK6),Homo sapiens
ENSG00000075891,paired box 2(PAX2),Homo sapiens
ENSG00000135903,paired box 3(PAX3),Homo sapiens
ENSG00000196092,paired box 5(PAX5),Homo sapiens
ENSG00000007372,paired box 6(PAX6),Homo sapiens
ENSG00000125618,paired box 8(PAX8),Homo sapiens
ENSG00000165462,paired like homeobox 2A(PHOX2A),Homo sapiens
ENSG00000109132,paired like homeobox 2B(PHOX2B),Homo sapiens
ENSG00000069011,paired like homeodomain 1(PITX1),Homo sapiens
ENSG00000164093,paired like homeodomain 2(PITX2),Homo sapiens
ENSG00000107859,paired like homeodomain 3(PITX3),Homo sapiens
ENSG00000116132,paired related homeobox 1(PRRX1),Homo sapiens
ENSG00000129116,"palladin, cytoskeletal associated protein(PALLD)",Homo sapiens
ENSG00000131238,palmitoyl-protein thioesterase 1(PPT1),Homo sapiens
ENSG00000168267,pancreas associated transcription factor 1a(PTF1A),Homo sapiens
ENSG00000139515,pancreatic and duodenal homeobox 1(PDX1),Homo sapiens
ENSG00000148498,par-3 family cell polarity regulator(PARD3),Homo sapiens
ENSG00000124171,par-6 family cell polarity regulator beta(PARD6B),Homo sapiens
ENSG00000099864,paralemmin(PALM),Homo sapiens
ENSG00000185345,parkin RBR E3 ubiquitin protein ligase(PRKN),Homo sapiens
ENSG00000185920,patched 1(PTCH1),Homo sapiens
ENSG00000165186,patched domain containing 1(PTCHD1),Homo sapiens
ENSG00000117115,peptidyl arginine deiminase 2(PADI2),Homo sapiens
ENSG00000145730,peptidylglycine alpha-amidating monooxygenase(PAM),Homo sapiens
ENSG00000127445,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1(PIN1)",Homo sapiens
ENSG00000105227,periaxin(PRX),Homo sapiens
ENSG00000078674,pericentriolar material 1(PCM1),Homo sapiens
ENSG00000132326,period circadian regulator 2(PER2),Homo sapiens
ENSG00000133110,periostin(POSTN),Homo sapiens
ENSG00000109099,peripheral myelin protein 22(PMP22),Homo sapiens
ENSG00000112619,peripherin 2(PRPH2),Homo sapiens
ENSG00000162928,peroxisomal biogenesis factor 13(PEX13),Homo sapiens
ENSG00000139197,peroxisomal biogenesis factor 5(PEX5),Homo sapiens
ENSG00000112357,peroxisomal biogenesis factor 7(PEX7),Homo sapiens
ENSG00000112033,peroxisome proliferator activated receptor delta(PPARD),Homo sapiens
ENSG00000132170,peroxisome proliferator activated receptor gamma(PPARG),Homo sapiens
ENSG00000125650,persephin(PSPN),Homo sapiens
ENSG00000112137,phosphatase and actin regulator 1(PHACTR1),Homo sapiens
ENSG00000204138,phosphatase and actin regulator 4(PHACTR4),Homo sapiens
ENSG00000171862,phosphatase and tensin homolog(PTEN),Homo sapiens
ENSG00000073921,phosphatidylinositol binding clathrin assembly protein(PICALM),Homo sapiens
ENSG00000124155,phosphatidylinositol glycan anchor biosynthesis class T(PIGT),Homo sapiens
ENSG00000110697,phosphatidylinositol transfer protein membrane associated 1(PITPNM1),Homo sapiens
ENSG00000124126,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1(PREX1)",Homo sapiens
ENSG00000046889,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2(PREX2)",Homo sapiens
ENSG00000095464,phosphodiesterase 6C(PDE6C),Homo sapiens
ENSG00000092621,phosphoglycerate dehydrogenase(PHGDH),Homo sapiens
ENSG00000115020,"phosphoinositide kinase, FYVE-type zinc finger containing(PIKFYVE)",Homo sapiens
ENSG00000137055,phospholipase A2 activating protein(PLAA),Homo sapiens
ENSG00000100078,phospholipase A2 group III(PLA2G3),Homo sapiens
ENSG00000069764,phospholipase A2 group X(PLA2G10),Homo sapiens
ENSG00000182621,phospholipase C beta 1(PLCB1),Homo sapiens
ENSG00000162407,phospholipid phosphatase 3(PLPP3),Homo sapiens
ENSG00000148123,phospholipid phosphatase related 1(PLPPR1),Homo sapiens
ENSG00000117600,phospholipid phosphatase related 4(PLPPR4),Homo sapiens
ENSG00000117598,phospholipid phosphatase related 5(PLPPR5),Homo sapiens
ENSG00000147224,phosphoribosyl pyrophosphate synthetase 1(PRPS1),Homo sapiens
ENSG00000159131,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase(GART)",Homo sapiens
ENSG00000179270,photoreceptor cilium actin regulator(PCARE),Homo sapiens
ENSG00000186472,piccolo presynaptic cytomatrix protein(PCLO),Homo sapiens
ENSG00000102934,plasmolipin(PLLP),Homo sapiens
ENSG00000120756,plastin 1(PLS1),Homo sapiens
ENSG00000168092,platelet activating factor acetylhydrolase 1b catalytic subunit 2(PAFAH1B2),Homo sapiens
ENSG00000079462,platelet activating factor acetylhydrolase 1b catalytic subunit 3(PAFAH1B3),Homo sapiens
ENSG00000007168,platelet activating factor acetylhydrolase 1b regulatory subunit 1(PAFAH1B1),Homo sapiens
ENSG00000145431,platelet derived growth factor C(PDGFC),Homo sapiens
ENSG00000059915,pleckstrin and Sec7 domain containing(PSD),Homo sapiens
ENSG00000196155,pleckstrin homology and RhoGEF domain containing G4(PLEKHG4),Homo sapiens
ENSG00000153404,pleckstrin homology and RhoGEF domain containing G4B(PLEKHG4B),Homo sapiens
ENSG00000178209,plectin(PLEC),Homo sapiens
ENSG00000105894,pleiotrophin(PTN),Homo sapiens
ENSG00000114554,plexin A1(PLXNA1),Homo sapiens
ENSG00000076356,plexin A2(PLXNA2),Homo sapiens
ENSG00000130827,plexin A3(PLXNA3),Homo sapiens
ENSG00000221866,plexin A4(PLXNA4),Homo sapiens
ENSG00000164050,plexin B1(PLXNB1),Homo sapiens
ENSG00000196576,plexin B2(PLXNB2),Homo sapiens
ENSG00000198753,plexin B3(PLXNB3),Homo sapiens
ENSG00000136040,plexin C1(PLXNC1),Homo sapiens
ENSG00000004399,plexin D1(PLXND1),Homo sapiens
ENSG00000161381,plexin domain containing 1(PLXDC1),Homo sapiens
ENSG00000185988,polo like kinase 5 (inactive)(PLK5),Homo sapiens
ENSG00000137817,poly(ADP-ribose) polymerase family member 6(PARP6),Homo sapiens
ENSG00000008710,"polycystin 1, transient receptor potential channel interacting(PKD1)",Homo sapiens
ENSG00000118762,"polycystin 2, transient receptor potential cation channel(PKD2)",Homo sapiens
ENSG00000102103,polyglutamine binding protein 1(PQBP1),Homo sapiens
ENSG00000011304,polypyrimidine tract binding protein 1(PTBP1),Homo sapiens
ENSG00000117569,polypyrimidine tract binding protein 2(PTBP2),Homo sapiens
ENSG00000197121,post-GPI attachment to proteins inositol deacylase 1(PGAP1),Homo sapiens
ENSG00000213859,potassium channel tetramerization domain containing 11(KCTD11),Homo sapiens
ENSG00000177807,potassium inwardly rectifying channel subfamily J member 10(KCNJ10),Homo sapiens
ENSG00000121361,potassium inwardly rectifying channel subfamily J member 8(KCNJ8),Homo sapiens
ENSG00000171303,potassium two pore domain channel subfamily K member 3(KCNK3),Homo sapiens
ENSG00000120049,potassium voltage-gated channel interacting protein 2(KCNIP2),Homo sapiens
ENSG00000111262,potassium voltage-gated channel subfamily A member 1(KCNA1),Homo sapiens
ENSG00000177301,potassium voltage-gated channel subfamily A member 2(KCNA2),Homo sapiens
ENSG00000177272,potassium voltage-gated channel subfamily A member 3(KCNA3),Homo sapiens
ENSG00000158445,potassium voltage-gated channel subfamily B member 1(KCNB1),Homo sapiens
ENSG00000129159,potassium voltage-gated channel subfamily C member 1(KCNC1),Homo sapiens
ENSG00000166006,potassium voltage-gated channel subfamily C member 2(KCNC2),Homo sapiens
ENSG00000180509,potassium voltage-gated channel subfamily E regulatory subunit 1(KCNE1),Homo sapiens
ENSG00000053918,potassium voltage-gated channel subfamily Q member 1(KCNQ1),Homo sapiens
ENSG00000075043,potassium voltage-gated channel subfamily Q member 2(KCNQ2),Homo sapiens
ENSG00000184156,potassium voltage-gated channel subfamily Q member 3(KCNQ3),Homo sapiens
ENSG00000110107,pre-mRNA processing factor 19(PRPF19),Homo sapiens
ENSG00000080815,presenilin 1(PSEN1),Homo sapiens
ENSG00000139174,prickle planar cell polarity protein 1(PRICKLE1),Homo sapiens
ENSG00000106397,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3(PLOD3)",Homo sapiens
ENSG00000181195,proenkephalin(PENK),Homo sapiens
ENSG00000108518,profilin 1(PFN1),Homo sapiens
ENSG00000101856,progesterone receptor membrane component 1(PGRMC1),Homo sapiens
ENSG00000163291,progestin and adipoQ receptor family member 3(PAQR3),Homo sapiens
ENSG00000071677,prolactin releasing hormone(PRLH),Homo sapiens
ENSG00000117385,prolyl 3-hydroxylase 1(P3H1),Homo sapiens
ENSG00000007062,prominin 1(PROM1),Homo sapiens
ENSG00000175426,proprotein convertase subtilisin/kexin type 1(PCSK1),Homo sapiens
ENSG00000125851,proprotein convertase subtilisin/kexin type 2(PCSK2),Homo sapiens
ENSG00000169174,proprotein convertase subtilisin/kexin type 9(PCSK9),Homo sapiens
ENSG00000117707,prospero homeobox 1(PROX1),Homo sapiens
ENSG00000183527,proteasome assembly chaperone 1(PSMG1),Homo sapiens
ENSG00000101346,protein O-fucosyltransferase 1(POFUT1),Homo sapiens
ENSG00000085998,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)(POMGNT1)",Homo sapiens
ENSG00000144647,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)(POMGNT2)",Homo sapiens
ENSG00000185900,protein O-mannose kinase(POMK),Homo sapiens
ENSG00000009830,protein O-mannosyltransferase 2(POMT2),Homo sapiens
ENSG00000126457,protein arginine methyltransferase 1(PRMT1),Homo sapiens
ENSG00000185238,protein arginine methyltransferase 3(PRMT3),Homo sapiens
ENSG00000100462,protein arginine methyltransferase 5(PRMT5),Homo sapiens
ENSG00000072415,"protein associated with LIN7 1, MAGUK p55 family member(PALS1)",Homo sapiens
ENSG00000105229,protein inhibitor of activated STAT 4(PIAS4),Homo sapiens
ENSG00000100151,protein interacting with PRKCA 1(PICK1),Homo sapiens
ENSG00000027075,protein kinase C eta(PRKCH),Homo sapiens
ENSG00000126583,protein kinase C gamma(PRKCG),Homo sapiens
ENSG00000163558,protein kinase C iota(PRKCI),Homo sapiens
ENSG00000130175,protein kinase C substrate 80K-H(PRKCSH),Homo sapiens
ENSG00000065675,protein kinase C theta(PRKCQ),Homo sapiens
ENSG00000067606,protein kinase C zeta(PRKCZ),Homo sapiens
ENSG00000184304,protein kinase D1(PRKD1),Homo sapiens
ENSG00000072062,protein kinase cAMP-activated catalytic subunit alpha(PRKACA),Homo sapiens
ENSG00000142875,protein kinase cAMP-activated catalytic subunit beta(PRKACB),Homo sapiens
ENSG00000185532,protein kinase cGMP-dependent 1(PRKG1),Homo sapiens
ENSG00000253729,"protein kinase, DNA-activated, catalytic subunit(PRKDC)",Homo sapiens
ENSG00000186298,protein phosphatase 1 catalytic subunit gamma(PPP1CC),Homo sapiens
ENSG00000106341,protein phosphatase 1 regulatory subunit 17(PPP1R17),Homo sapiens
ENSG00000158528,protein phosphatase 1 regulatory subunit 9A(PPP1R9A),Homo sapiens
ENSG00000108819,protein phosphatase 1 regulatory subunit 9B(PPP1R9B),Homo sapiens
ENSG00000073711,protein phosphatase 2 regulatory subunit B''alpha(PPP2R3A),Homo sapiens
ENSG00000068971,protein phosphatase 2 regulatory subunit B'beta(PPP2R5B),Homo sapiens
ENSG00000112640,protein phosphatase 2 regulatory subunit B'delta(PPP2R5D),Homo sapiens
ENSG00000138814,protein phosphatase 3 catalytic subunit alpha(PPP3CA),Homo sapiens
ENSG00000107758,protein phosphatase 3 catalytic subunit beta(PPP3CB),Homo sapiens
ENSG00000120910,protein phosphatase 3 catalytic subunit gamma(PPP3CC),Homo sapiens
ENSG00000221823,"protein phosphatase 3 regulatory subunit B, alpha(PPP3R1)",Homo sapiens
ENSG00000120899,protein tyrosine kinase 2 beta(PTK2B),Homo sapiens
ENSG00000169398,protein tyrosine kinase 2(PTK2),Homo sapiens
ENSG00000101213,protein tyrosine kinase 6(PTK6),Homo sapiens
ENSG00000112655,protein tyrosine kinase 7 (inactive)(PTK7),Homo sapiens
ENSG00000179295,protein tyrosine phosphatase non-receptor type 11(PTPN11),Homo sapiens
ENSG00000163629,protein tyrosine phosphatase non-receptor type 13(PTPN13),Homo sapiens
ENSG00000169410,protein tyrosine phosphatase non-receptor type 9(PTPN9),Homo sapiens
ENSG00000127329,protein tyrosine phosphatase receptor type B(PTPRB),Homo sapiens
ENSG00000153707,protein tyrosine phosphatase receptor type D(PTPRD),Homo sapiens
ENSG00000142949,protein tyrosine phosphatase receptor type F(PTPRF),Homo sapiens
ENSG00000144724,protein tyrosine phosphatase receptor type G(PTPRG),Homo sapiens
ENSG00000173482,protein tyrosine phosphatase receptor type M(PTPRM),Homo sapiens
ENSG00000151490,protein tyrosine phosphatase receptor type O(PTPRO),Homo sapiens
ENSG00000139304,protein tyrosine phosphatase receptor type Q(PTPRQ),Homo sapiens
ENSG00000105426,protein tyrosine phosphatase receptor type S(PTPRS),Homo sapiens
ENSG00000106278,protein tyrosine phosphatase receptor type Z1(PTPRZ1),Homo sapiens
ENSG00000123560,proteolipid protein 1(PLP1),Homo sapiens
ENSG00000156453,protocadherin 1(PCDH1),Homo sapiens
ENSG00000138650,protocadherin 10(PCDH10),Homo sapiens
ENSG00000113555,protocadherin 12(PCDH12),Homo sapiens
ENSG00000118946,protocadherin 17(PCDH17),Homo sapiens
ENSG00000189184,protocadherin 18(PCDH18),Homo sapiens
ENSG00000165194,protocadherin 19(PCDH19),Homo sapiens
ENSG00000184226,protocadherin 9(PCDH9),Homo sapiens
ENSG00000204970,protocadherin alpha 1(PCDHA1),Homo sapiens
ENSG00000250120,protocadherin alpha 10(PCDHA10),Homo sapiens
ENSG00000249158,protocadherin alpha 11(PCDHA11),Homo sapiens
ENSG00000251664,protocadherin alpha 12(PCDHA12),Homo sapiens
ENSG00000239389,protocadherin alpha 13(PCDHA13),Homo sapiens
ENSG00000204969,protocadherin alpha 2(PCDHA2),Homo sapiens
ENSG00000255408,protocadherin alpha 3(PCDHA3),Homo sapiens
ENSG00000204967,protocadherin alpha 4(PCDHA4),Homo sapiens
ENSG00000204965,protocadherin alpha 5(PCDHA5),Homo sapiens
ENSG00000081842,protocadherin alpha 6(PCDHA6),Homo sapiens
ENSG00000204963,protocadherin alpha 7(PCDHA7),Homo sapiens
ENSG00000204962,protocadherin alpha 8(PCDHA8),Homo sapiens
ENSG00000248383,"protocadherin alpha subfamily C, 1(PCDHAC1)",Homo sapiens
ENSG00000243232,"protocadherin alpha subfamily C, 2(PCDHAC2)",Homo sapiens
ENSG00000171815,protocadherin beta 1(PCDHB1),Homo sapiens
ENSG00000120324,protocadherin beta 10(PCDHB10),Homo sapiens
ENSG00000197479,protocadherin beta 11(PCDHB11),Homo sapiens
ENSG00000120328,protocadherin beta 12(PCDHB12),Homo sapiens
ENSG00000187372,protocadherin beta 13(PCDHB13),Homo sapiens
ENSG00000120327,protocadherin beta 14(PCDHB14),Homo sapiens
ENSG00000113248,protocadherin beta 15(PCDHB15),Homo sapiens
ENSG00000112852,protocadherin beta 2(PCDHB2),Homo sapiens
ENSG00000113205,protocadherin beta 3(PCDHB3),Homo sapiens
ENSG00000081818,protocadherin beta 4(PCDHB4),Homo sapiens
ENSG00000113209,protocadherin beta 5(PCDHB5),Homo sapiens
ENSG00000113211,protocadherin beta 6(PCDHB6),Homo sapiens
ENSG00000113212,protocadherin beta 7(PCDHB7),Homo sapiens
ENSG00000120322,protocadherin beta 8(PCDHB8),Homo sapiens
ENSG00000177839,protocadherin beta 9(PCDHB9),Homo sapiens
ENSG00000204956,"protocadherin gamma subfamily A, 1(PCDHGA1)",Homo sapiens
ENSG00000253846,"protocadherin gamma subfamily A, 10(PCDHGA10)",Homo sapiens
ENSG00000253873,"protocadherin gamma subfamily A, 11(PCDHGA11)",Homo sapiens
ENSG00000253159,"protocadherin gamma subfamily A, 12(PCDHGA12)",Homo sapiens
ENSG00000081853,"protocadherin gamma subfamily A, 2(PCDHGA2)",Homo sapiens
ENSG00000254245,"protocadherin gamma subfamily A, 3(PCDHGA3)",Homo sapiens
ENSG00000262576,"protocadherin gamma subfamily A, 4(PCDHGA4)",Homo sapiens
ENSG00000253485,"protocadherin gamma subfamily A, 5(PCDHGA5)",Homo sapiens
ENSG00000253731,"protocadherin gamma subfamily A, 6(PCDHGA6)",Homo sapiens
ENSG00000253537,"protocadherin gamma subfamily A, 7(PCDHGA7)",Homo sapiens
ENSG00000253767,"protocadherin gamma subfamily A, 8(PCDHGA8)",Homo sapiens
ENSG00000261934,"protocadherin gamma subfamily A, 9(PCDHGA9)",Homo sapiens
ENSG00000254221,"protocadherin gamma subfamily B, 1(PCDHGB1)",Homo sapiens
ENSG00000253910,"protocadherin gamma subfamily B, 2(PCDHGB2)",Homo sapiens
ENSG00000262209,"protocadherin gamma subfamily B, 3(PCDHGB3)",Homo sapiens
ENSG00000253953,"protocadherin gamma subfamily B, 4(PCDHGB4)",Homo sapiens
ENSG00000253305,"protocadherin gamma subfamily B, 6(PCDHGB6)",Homo sapiens
ENSG00000254122,"protocadherin gamma subfamily B, 7(PCDHGB7)",Homo sapiens
ENSG00000240184,"protocadherin gamma subfamily C, 3(PCDHGC3)",Homo sapiens
ENSG00000240764,"protocadherin gamma subfamily C, 5(PCDHGC5)",Homo sapiens
ENSG00000150275,protocadherin related 15(PCDH15),Homo sapiens
ENSG00000166450,protogenin(PRTG),Homo sapiens
ENSG00000143363,prune exopolyphosphatase 1(PRUNE1),Homo sapiens
ENSG00000055917,pumilio RNA binding family member 2(PUM2),Homo sapiens
ENSG00000185129,purine rich element binding protein A(PURA),Homo sapiens
ENSG00000135124,purinergic receptor P2X 4(P2RX4),Homo sapiens
ENSG00000083454,purinergic receptor P2X 5(P2RX5),Homo sapiens
ENSG00000169860,purinergic receptor P2Y1(P2RY1),Homo sapiens
ENSG00000169313,purinergic receptor P2Y12(P2RY12),Homo sapiens
ENSG00000163348,pygopus family PHD finger 2(PYGO2),Homo sapiens
ENSG00000067560,ras homolog family member A(RHOA),Homo sapiens
ENSG00000177105,ras homolog family member G(RHOG),Homo sapiens
ENSG00000168421,ras homolog family member H(RHOH),Homo sapiens
ENSG00000132541,reactive intermediate imine deaminase A homolog(RIDA),Homo sapiens
ENSG00000163785,receptor like tyrosine kinase(RYK),Homo sapiens
ENSG00000185483,receptor tyrosine kinase like orphan receptor 1(ROR1),Homo sapiens
ENSG00000169071,receptor tyrosine kinase like orphan receptor 2(ROR2),Homo sapiens
ENSG00000168214,recombination signal binding protein for immunoglobulin kappa J region(RBPJ),Homo sapiens
ENSG00000189056,reelin(RELN),Homo sapiens
ENSG00000079841,regulating synaptic membrane exocytosis 1(RIMS1),Homo sapiens
ENSG00000176406,regulating synaptic membrane exocytosis 2(RIMS2),Homo sapiens
ENSG00000169220,regulator of G protein signaling 14(RGS14),Homo sapiens
ENSG00000116741,regulator of G protein signaling 2(RGS2),Homo sapiens
ENSG00000117152,regulator of G protein signaling 4(RGS4),Homo sapiens
ENSG00000182901,regulator of G protein signaling 7(RGS7),Homo sapiens
ENSG00000111783,regulatory factor X4(RFX4),Homo sapiens
ENSG00000196460,regulatory factor X8(RFX8),Homo sapiens
ENSG00000182175,repulsive guidance molecule BMP co-receptor a(RGMA),Homo sapiens
ENSG00000165731,ret proto-oncogene(RET),Homo sapiens
ENSG00000139970,reticulon 1(RTN1),Homo sapiens
ENSG00000133318,reticulon 3(RTN3),Homo sapiens
ENSG00000130347,reticulon 4 interacting protein 1(RTN4IP1),Homo sapiens
ENSG00000185924,reticulon 4 receptor like 1(RTN4RL1),Homo sapiens
ENSG00000186907,reticulon 4 receptor like 2(RTN4RL2),Homo sapiens
ENSG00000040608,reticulon 4 receptor(RTN4R),Homo sapiens
ENSG00000115310,reticulon 4(RTN4),Homo sapiens
ENSG00000141699,reticulophagy regulator family member 3(RETREG3),Homo sapiens
ENSG00000134438,retina and anterior neural fold homeobox(RAX),Homo sapiens
ENSG00000149489,retinal outer segment membrane protein 1(ROM1),Homo sapiens
ENSG00000131759,retinoic acid receptor alpha(RARA),Homo sapiens
ENSG00000077092,retinoic acid receptor beta(RARB),Homo sapiens
ENSG00000172819,retinoic acid receptor gamma(RARG),Homo sapiens
ENSG00000143171,retinoid X receptor gamma(RXRG),Homo sapiens
ENSG00000160439,retinol dehydrogenase 13(RDH13),Homo sapiens
ENSG00000163914,rhodopsin(RHO),Homo sapiens
ENSG00000167325,ribonucleotide reductase catalytic subunit M1(RRM1),Homo sapiens
ENSG00000114391,ribosomal protein L24(RPL24),Homo sapiens
ENSG00000177189,ribosomal protein S6 kinase A3(RPS6KA3),Homo sapiens
ENSG00000100784,ribosomal protein S6 kinase A5(RPS6KA5),Homo sapiens
ENSG00000072133,ribosomal protein S6 kinase A6(RPS6KA6),Homo sapiens
ENSG00000171863,ribosomal protein S7(RPS7),Homo sapiens
ENSG00000022840,ring finger protein 10(RNF10),Homo sapiens
ENSG00000239305,ring finger protein 103(RNF103),Homo sapiens
ENSG00000128482,ring finger protein 112(RNF112),Homo sapiens
ENSG00000141576,ring finger protein 157(RNF157),Homo sapiens
ENSG00000187147,ring finger protein 220(RNF220),Homo sapiens
ENSG00000127870,ring finger protein 6(RNF6),Homo sapiens
ENSG00000067836,rogdi atypical leucine zipper(ROGDI),Homo sapiens
ENSG00000169855,roundabout guidance receptor 1(ROBO1),Homo sapiens
ENSG00000185008,roundabout guidance receptor 2(ROBO2),Homo sapiens
ENSG00000154134,roundabout guidance receptor 3(ROBO3),Homo sapiens
ENSG00000154133,roundabout guidance receptor 4(ROBO4),Homo sapiens
ENSG00000138760,scavenger receptor class B member 2(SCARB2),Homo sapiens
ENSG00000074660,scavenger receptor class F member 1(SCARF1),Homo sapiens
ENSG00000006747,scinderin(SCIN),Homo sapiens
ENSG00000215397,scratch family transcriptional repressor 2(SCRT2),Homo sapiens
ENSG00000180900,scribble planar cell polarity protein(SCRIB),Homo sapiens
ENSG00000104332,secreted frizzled related protein 1(SFRP1),Homo sapiens
ENSG00000145423,secreted frizzled related protein 2(SFRP2),Homo sapiens
ENSG00000118785,secreted phosphoprotein 1(SPP1),Homo sapiens
ENSG00000080293,secretin receptor(SCTR),Homo sapiens
ENSG00000070031,secretin(SCT),Homo sapiens
ENSG00000174938,seizure related 6 homolog like 2(SEZ6L2),Homo sapiens
ENSG00000100095,seizure related 6 homolog like(SEZ6L),Homo sapiens
ENSG00000063015,seizure related 6 homolog(SEZ6),Homo sapiens
ENSG00000250722,selenoprotein P(SELENOP),Homo sapiens
ENSG00000075213,semaphorin 3A(SEMA3A),Homo sapiens
ENSG00000012171,semaphorin 3B(SEMA3B),Homo sapiens
ENSG00000075223,semaphorin 3C(SEMA3C),Homo sapiens
ENSG00000153993,semaphorin 3D(SEMA3D),Homo sapiens
ENSG00000170381,semaphorin 3E(SEMA3E),Homo sapiens
ENSG00000001617,semaphorin 3F(SEMA3F),Homo sapiens
ENSG00000010319,semaphorin 3G(SEMA3G),Homo sapiens
ENSG00000196189,semaphorin 4A(SEMA4A),Homo sapiens
ENSG00000185033,semaphorin 4B(SEMA4B),Homo sapiens
ENSG00000168758,semaphorin 4C(SEMA4C),Homo sapiens
ENSG00000187764,semaphorin 4D(SEMA4D),Homo sapiens
ENSG00000095539,semaphorin 4G(SEMA4G),Homo sapiens
ENSG00000112902,semaphorin 5A(SEMA5A),Homo sapiens
ENSG00000082684,semaphorin 5B(SEMA5B),Homo sapiens
ENSG00000092421,semaphorin 6A(SEMA6A),Homo sapiens
ENSG00000167680,semaphorin 6B(SEMA6B),Homo sapiens
ENSG00000143434,semaphorin 6C(SEMA6C),Homo sapiens
ENSG00000137872,semaphorin 6D(SEMA6D),Homo sapiens
ENSG00000138623,semaphorin 7A (John Milton Hagen blood group)(SEMA7A),Homo sapiens
ENSG00000107290,senataxin(SETX),Homo sapiens
ENSG00000154997,septin 14(SEPTIN14),Homo sapiens
ENSG00000108387,septin 4(SEPTIN4),Homo sapiens
ENSG00000136450,serine and arginine rich splicing factor 1(SRSF1),Homo sapiens
ENSG00000164300,serine incorporator 5(SERINC5),Homo sapiens
ENSG00000133710,serine peptidase inhibitor Kazal type 5(SPINK5),Homo sapiens
ENSG00000178172,serine peptidase inhibitor Kazal type 6(SPINK6),Homo sapiens
ENSG00000166145,"serine peptidase inhibitor, Kunitz type 1(SPINT1)",Homo sapiens
ENSG00000167642,"serine peptidase inhibitor, Kunitz type 2(SPINT2)",Homo sapiens
ENSG00000167720,serine racemase(SRR),Homo sapiens
ENSG00000139767,serine/arginine repetitive matrix 4(SRRM4),Homo sapiens
ENSG00000118046,serine/threonine kinase 11(STK11),Homo sapiens
ENSG00000102572,serine/threonine kinase 24(STK24),Homo sapiens
ENSG00000115694,serine/threonine kinase 25(STK25),Homo sapiens
ENSG00000104375,serine/threonine kinase 3(STK3),Homo sapiens
ENSG00000163482,serine/threonine kinase 36(STK36),Homo sapiens
ENSG00000101109,serine/threonine kinase 4(STK4),Homo sapiens
ENSG00000023734,serine/threonine kinase receptor associated protein(STRAP),Homo sapiens
ENSG00000127952,serine/threonine/tyrosine interacting like 1(STYXL1),Homo sapiens
ENSG00000135919,serpin family E member 2(SERPINE2),Homo sapiens
ENSG00000132386,serpin family F member 1(SERPINF1),Homo sapiens
ENSG00000163536,serpin family I member 1(SERPINI1),Homo sapiens
ENSG00000087087,"serrate, RNA effector molecule(SRRT)",Homo sapiens
ENSG00000112658,serum response factor(SRF),Homo sapiens
ENSG00000118515,serum/glucocorticoid regulated kinase 1(SGK1),Homo sapiens
ENSG00000187164,shootin 1(SHTN1),Homo sapiens
ENSG00000146950,shroom family member 2(SHROOM2),Homo sapiens
ENSG00000138771,shroom family member 3(SHROOM3),Homo sapiens
ENSG00000158352,shroom family member 4(SHROOM4),Homo sapiens
ENSG00000196470,siah E3 ubiquitin protein ligase 1(SIAH1),Homo sapiens
ENSG00000146555,sidekick cell adhesion molecule 1(SDK1),Homo sapiens
ENSG00000069188,sidekick cell adhesion molecule 2(SDK2),Homo sapiens
ENSG00000147955,sigma non-opioid intracellular receptor 1(SIGMAR1),Homo sapiens
ENSG00000197555,signal induced proliferation associated 1 like 1(SIPA1L1),Homo sapiens
ENSG00000168610,signal transducer and activator of transcription 3(STAT3),Homo sapiens
ENSG00000035720,signal transducing adaptor family member 1(STAP1),Homo sapiens
ENSG00000157216,single stranded DNA binding protein 3(SSBP3),Homo sapiens
ENSG00000068903,sirtuin 2(SIRT2),Homo sapiens
ENSG00000187122,slit guidance ligand 1(SLIT1),Homo sapiens
ENSG00000145147,slit guidance ligand 2(SLIT2),Homo sapiens
ENSG00000184347,slit guidance ligand 3(SLIT3),Homo sapiens
ENSG00000172058,small EDRK-rich factor 1A(SERF1A),Homo sapiens
