# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000171180    1  248367231  248413166     20       2  666556      -2.1623   -3.1086e-15      -2.1623
ENSG00000177212    1  248426073  248472138     56       2  675249       -2.117   -3.1086e-15       -2.117
ENSG00000177201    1  248447918  248493880     82       2  660617      -1.7477   -3.1086e-15      -1.7477
ENSG00000177186    1  248476894  248522899     51       3  656676      -2.3632   -3.1086e-15      -2.3632
ENSG00000177174    1  248477077  248523015     50       3  656214      -2.3641   -3.1086e-15      -2.3641
ENSG00000196944    1  248489883  248535929     26       3  666771       -3.517   -3.1086e-15       -3.517
ENSG00000198104    1  248515910  248561836     27       3  669010      -4.0237   -2.6645e-15      -4.0237
ENSG00000175143    1  248534296  248580405     16       2  661704      -3.1833   -3.1086e-15      -3.1833
ENSG00000227152    1  248569508  248615434      3       2  630270      -2.7679   -3.1086e-15      -2.7679
ENSG00000177151    1  248791588  248837559      1       1  664064      -2.6537   -3.1086e-15      -2.6537
ENSG00000187701    1  248803232  248849185      5       1  653768      -1.7907   -3.1086e-15      -1.7907
ENSG00000189181    1  248834628  248880629     23       1  657860      -1.4984   -3.1086e-15      -1.4984
ENSG00000175137    1  249094648  249155832     17       3  659266      -1.0555   -3.1086e-15      -1.0555
ENSG00000171161    1  249097409  249153716     16       3  658561      -1.0141   -3.1086e-15      -1.0141
ENSG00000171163    1  249134205  249188343     24       4  652893      -1.7825   -3.1086e-15      -1.7825
ENSG00000185220    1  249165395  249224145     19       5  644422       -1.787   -3.1086e-15       -1.787
ENSG00000184731    2      28814      81870     25       4  660908       1.2862   -3.1086e-15       1.2862
ENSG00000035115    2     207730     301398     73       6  704559       3.0975   -3.1086e-15       3.0975
ENSG00000143727    2     229140     288283     47       5  702959        4.141   -2.6645e-15        4.141
ENSG00000189292    2     269558     323851     37       7  677485        4.863   -2.6645e-15        4.863
ENSG00000151353    2     657335     712439     52      10  699091     -0.55051   -3.1086e-15     -0.55051
ENSG00000172554    2     911554    1381385    317      37  698169      -2.0501   -3.1086e-15      -2.0501
ENSG00000115705    2    1342995    1557483    268      27  699132      0.32038   -3.0531e-15      0.32038
ENSG00000130508    2    1625659    1783624    136      25  695527       3.8491   -3.1086e-15       3.8491
ENSG00000186487    2    1782885    2370032    437      53  698877     -0.57807   -3.1086e-15     -0.57807
ENSG00000032389    2    3182696    3416653    244      21  702471       -2.449   -3.1086e-15       -2.449
ENSG00000171853    2    3348446    3498865    133      18  698029     -0.96229   -3.1086e-15     -0.96229
ENSG00000182551    2    3491132    3558507     36       6  669358     -0.45977   -3.0531e-15     -0.45977
ENSG00000255767    2    3569574    3630547     31       6  677101      -1.0554   -3.1086e-15      -1.0554
ENSG00000171865    2    3582383    3641206     26       7  678134     -0.98263   -3.1086e-15     -0.98263
ENSG00000171863    2    3587795    3638509     18       6  676760      -1.1237   -3.1086e-15      -1.1237
ENSG00000118004    2    3607426    3702048     80      11  693382      -2.9782   -3.1086e-15      -2.9782
ENSG00000151360    2    3670785    3760261     91      16  696722      -3.8985   -3.1086e-15      -3.8985
ENSG00000214866    2    3716453    3846122    162      26  699372      -3.8247   -3.1086e-15      -3.8247
ENSG00000176887    2    5797799    5851516     52      10  688955       4.6539   -2.6645e-15       4.6539
ENSG00000272268    2    6076712    6124374     35       8  688513       -2.037   -3.1086e-15       -2.037
ENSG00000134326    2    6970701    7041766     45      10  673607      -3.6288   -3.1086e-15      -3.6288
ENSG00000134321    2    6970937    7048370     48      11  675190      -3.4157   -3.1086e-15      -3.4157
ENSG00000151692    2    7022523    7218417    286      33  698248      -2.0641   -3.1086e-15      -2.0641
ENSG00000115738    2    8783975    8834583     51       8  698091      -1.2002   -3.1086e-15      -1.2002
ENSG00000134313    2    8855408    9012760    107      16  692231      -3.6916   -3.1086e-15      -3.6916
ENSG00000143797    2    8982820    9178942    106      10  697578      -3.0774   -3.1086e-15      -3.0774
ENSG00000151693    2    9311894    9555812    200      16  697412       1.1621   -3.1086e-15       1.1621
ENSG00000119203    2    9528697    9623230     53       5  706765       4.9361   -2.6645e-15       4.9361
ENSG00000119185    2    9533604    9598676     33       4  706628       3.8184   -3.1086e-15       3.8184
ENSG00000134330    2    9578787    9646672     48       4  704475       3.5949   -3.1086e-15       3.5949
ENSG00000151694    2    9618615    9730921     60       6  703280       4.4354   -2.6645e-15       4.4354
ENSG00000134308    2    9714101    9806143     67      15  693056       3.3946   -3.1086e-15       3.3946
ENSG00000115750    2    9948483   10084545    199      15  692843     -0.58781   -3.1086e-15     -0.58781
ENSG00000134317    2   10050341   10152411    112      16  703719       1.4898   -3.1086e-15       1.4898
ENSG00000172059    2   10147976   10204963     23       6  697527       2.9299   -3.1086e-15       2.9299
ENSG00000205795    2   10186907   10256071     27       8  697642       2.8031   -3.1086e-15       2.8031
ENSG00000233502    2   10188908   10236228     22       6  699096       4.5995   -2.6645e-15       4.5995
ENSG00000171848    2   10227455   10281545     21       7  696386       3.7933   -3.1086e-15       3.7933
ENSG00000163009    2   10246509   10361851     72      17  693703      0.66526   -3.1086e-15      0.66526
ENSG00000115756    2   10408015   10577743    183      39  684393      -1.1312   -3.1086e-15      -1.1312
ENSG00000115758    2   10570094   10623630     30      11  655557      -1.9616   -3.1086e-15      -1.9616
ENSG00000115761    2   10700892   10865101    216       8  704887       1.3935   -3.1086e-15       1.3935
ENSG00000143882    2   10826775   10935236     88      16  694362      0.32788   -3.0531e-15      0.32788
ENSG00000143870    2   10913517   11013103    165      18  689141     -0.98398   -3.1086e-15     -0.98398
ENSG00000232056    2   10952703   11005081     89      16  684769     0.010233   -3.0548e-15     0.010233
ENSG00000162975    2   11017063   11064350     77      14  700350      -2.4488   -3.1086e-15      -2.4488
ENSG00000150873    2   11238179   11296916     59      12  686960      0.73265   -3.1086e-15      0.73265
ENSG00000162976    2   11260324   11329000     54      10  689632       2.6683   -3.1086e-15       2.6683
ENSG00000134318    2   11309887   11523456    150      11  701662       3.4018   -3.1086e-15       3.4018
ENSG00000269074    2   11568927   11616274     22       3  697667      -1.0527   -3.1086e-15      -1.0527
ENSG00000169016    2   11574501   11641297     28       5  692234      -1.5131   -3.1086e-15      -1.5131
ENSG00000196208    2   11639242   11792914    120      24  687107     -0.39893   -3.0531e-15     -0.39893
ENSG00000134324    2   11782721   11977535    147      30  683110      -2.7599   -3.1086e-15      -2.7599
ENSG00000169006    2   11788304   11845290     40      11  665725      -3.4615   -3.1086e-15      -3.4615
ENSG00000071575    2   12822015   12892860     59      10  702232      -1.7888   -3.1086e-15      -1.7888
ENSG00000162981    2   14737810   14800933     32       4  696266      -1.1706   -3.1086e-15      -1.1706
ENSG00000265629    2   14740215   14800933     31       4  695931      -1.1706   -3.1086e-15      -1.1706
ENSG00000151779    2   15297032   15736454    481      18  701908      -3.9281   -3.1086e-15      -3.9281
ENSG00000079785    2   15696302   15781235    100      10  700961      -1.0286   -3.1086e-15      -1.0286
ENSG00000231031    2   15795906   15894463    127      22  699840      -2.5019   -3.1086e-15      -2.5019
ENSG00000134323    2   16045686   16097129     33       6  693730      -1.0795   -3.1086e-15      -1.0795
ENSG00000197872    2   16720727   16882599    162      31  694668    -0.097488   -3.0531e-15    -0.097488
ENSG00000214842    2   17681851   17734706     32       6  698661       1.5373   -3.1086e-15       1.5373
ENSG00000163032    2   17685393   17848285    145      15  702206       1.4894   -3.1086e-15       1.4894
ENSG00000163029    2   17835079   18016509    168      14  700258       1.7465   -3.1086e-15       1.7465
ENSG00000178295    2   17900125   17976632     59       7  705496        1.591   -3.1086e-15        1.591
ENSG00000151379    2   17962763   18008368     61      11  697972          2.8   -3.1086e-15          2.8
ENSG00000170745    2   18024114   18552882    717      83  697357       0.9303   -3.1086e-15       0.9303
ENSG00000240857    2   18725989   18776946     36      10  690607     -0.24349   -3.0531e-15     -0.24349
ENSG00000250741    2   18726811   18805830     58      11  694201     -0.75507   -3.1086e-15     -0.75507
ENSG00000185013    2   18727050   18805838     58      11  694201     -0.75507   -3.1086e-15     -0.75507
ENSG00000143867    2   19541246   19593414     27       6  696906       4.0807   -2.6645e-15       4.0807
ENSG00000183891    2   20086404   20136747     37       7  698113       4.8095   -2.6645e-15       4.8095
ENSG00000118965    2   20100021   20224892     92      11  702029       4.4644   -2.6645e-15       4.4644
ENSG00000132031    2   20181872   20247455     39       9  702533        4.314   -2.6645e-15        4.314
ENSG00000068697    2   20222411   20286789     55       9  702532       2.9157   -3.1086e-15       2.9157
ENSG00000115884    2   20390558   20460194     53       8  695198       4.1833   -2.6645e-15       4.1833
ENSG00000055917    2   20438452   20586995     85      12  699215       2.9242   -3.1086e-15       2.9242
ENSG00000143878    2   20611835   20659200     37      11  688956       3.9393   -3.1086e-15       3.9393
ENSG00000118960    2   20750208   20885849    185      34  690599      0.80786   -3.1086e-15      0.80786
ENSG00000143869    2   20831424   20883418     55      17  672362       1.3282   -3.1086e-15       1.3282
ENSG00000118961    2   20873788   21057882    180      26  688289       1.4591   -3.1086e-15       1.4591
ENSG00000084674    2   21214301   21301945     74      13  696659      -2.3338   -3.1086e-15      -2.3338
ENSG00000218819    2   21311789   21376144     38       5  697718      -3.3661   -3.1086e-15      -3.3661
ENSG00000119771    2   23573088   23941481    443      64  698567       3.4729   -3.1086e-15       3.4729
ENSG00000224361    2   23719913   23782214     84      19  694700       1.5615   -3.1086e-15       1.5615
ENSG00000119778    2   23961534   24184984    137      10  701370       3.0937   -3.1086e-15       3.0937
ENSG00000173960    2   24115155   24237779     52       6  701094       4.1773   -2.6645e-15       4.1773
ENSG00000205639    2   24197951   24296191     46       8  704909       2.8903   -3.1086e-15       2.8903
ENSG00000119782    2   24237571   24296551     35       6  705160       2.9858   -3.1086e-15       2.9858
ENSG00000163026    2   24242210   24307445     41       7  705804       2.9333   -3.1086e-15       2.9333
ENSG00000219626    2   24264396   24402509     81       9  707177       2.9632   -3.1086e-15       2.9632
ENSG00000115128    2   24280454   24334313     30       3  708421       3.6051   -3.1086e-15       3.6051
ENSG00000115129    2   24290303   24343731     30       3  708512       3.4134   -3.1086e-15       3.4134
ENSG00000266118    2   24312236   24423305     70       9  706698       2.9304   -3.1086e-15       2.9304
ENSG00000176732    2   24328241   24381347     30       5  706448       3.3737   -3.1086e-15       3.3737
ENSG00000186453    2   24362938   24433718     55       6  706093       3.1744   -3.1086e-15       3.1744
ENSG00000198399    2   24415733   24618583    168       8  691415       5.1816   -2.6645e-15       5.1816
ENSG00000084676    2   24679783   25003571    184      19  701671       2.7783   -3.1086e-15       2.7783
ENSG00000138092    2   24981005   25055245     44       8  698164       3.0415   -3.1086e-15       3.0415
ENSG00000184924    2   25002603   25051251     32       6  694790       3.1663   -3.1086e-15       3.1663
ENSG00000138031    2   25032038   25177708    144       9  701481       2.9696   -3.1086e-15       2.9696
ENSG00000115137    2   25156505   25229963     55       3  698637        4.576   -2.6645e-15        4.576
ENSG00000084710    2   25229999   25388243     97      13  701409       4.1583   -2.6645e-15       4.1583
ENSG00000115138    2   25373722   25426772     30       4  696274       4.4253   -2.6645e-15       4.4253
ENSG00000119772    2   25445845   25600459     65      16  692639        2.625   -3.1086e-15        2.625
ENSG00000138101    2   25590067   25931503    146      21  690643       3.4055   -3.1086e-15       3.4055
